date,project_id,client,region,fleet_size,deployment_status,planned_daily_spend_usd,actual_daily_spend_usd,hw_cost_actual_usd,hw_cost_planned_usd,labor_hours,shipping_delay_days,cumulative_planned_usd,cumulative_actual_usd,is_spike_day,month,week,day_of_week,is_weekend,daily_spend_variance_usd,project_start_date,project_end_date,total_planned_usd,days_elapsed,project_duration_days,pct_timeline_elapsed
2024-03-26,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4251.16,4585.26,3106.34,2550.7,131.8,0.0,310078.6,321206.81,False,2024-03,13,Tuesday,False,334.1,2024-01-20,2024-06-29,751750.89,67,162,0.4136
2024-03-27,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4424.92,4292.72,2592.56,2654.95,131.3,0.0,314503.52,325499.53,False,2024-03,13,Wednesday,False,-132.2,2024-01-20,2024-06-29,751750.89,68,162,0.4198
2024-03-28,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,5004.5,5006.58,3086.17,3002.7,166.8,0.0,319508.02,330506.11,False,2024-03,13,Thursday,False,2.08,2024-01-20,2024-06-29,751750.89,69,162,0.4259
2024-03-29,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4578.96,4365.46,2995.02,2747.38,139.2,0.0,324086.98,334871.57,False,2024-03,13,Friday,False,-213.5,2024-01-20,2024-06-29,751750.89,70,162,0.4321
2024-03-30,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4833.28,4788.65,2640.21,2899.97,151.8,0.0,328920.26,339660.22,False,2024-03,13,Saturday,True,-44.63,2024-01-20,2024-06-29,751750.89,71,162,0.4383
2024-03-31,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4430.35,4317.63,2956.56,2658.21,143.3,0.0,333350.61,343977.85,False,2024-03,13,Sunday,True,-112.72,2024-01-20,2024-06-29,751750.89,72,162,0.4444
2024-04-01,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4901.53,4434.53,2845.6,2940.92,140.1,0.0,338252.14,348412.38,False,2024-04,14,Monday,False,-467.0,2024-01-20,2024-06-29,751750.89,73,162,0.4506
2024-04-02,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4690.46,4814.84,3291.11,2814.27,156.5,0.0,342942.6,353227.22,False,2024-04,14,Tuesday,False,124.38,2024-01-20,2024-06-29,751750.89,74,162,0.4568
2024-04-03,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4946.64,4557.25,3130.62,2967.99,130.6,0.0,347889.24,357784.47,False,2024-04,14,Wednesday,False,-389.39,2024-01-20,2024-06-29,751750.89,75,162,0.463
2024-04-04,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4930.21,4567.79,3117.49,2958.13,123.8,0.0,352819.45,362352.26,False,2024-04,14,Thursday,False,-362.42,2024-01-20,2024-06-29,751750.89,76,162,0.4691
2024-04-05,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4889.98,4762.67,3280.95,2933.99,144.6,0.0,357709.43,367114.93,False,2024-04,14,Friday,False,-127.31,2024-01-20,2024-06-29,751750.89,77,162,0.4753
2024-04-06,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4681.91,4951.74,2988.17,2809.15,176.3,0.0,362391.34,372066.67,False,2024-04,14,Saturday,True,269.83,2024-01-20,2024-06-29,751750.89,78,162,0.4815
2024-04-07,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4589.07,5020.68,2910.93,2753.44,125.4,0.0,366980.41,377087.35,False,2024-04,14,Sunday,True,431.61,2024-01-20,2024-06-29,751750.89,79,162,0.4877
2024-04-08,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4689.01,3971.94,2505.94,2813.41,156.4,0.0,371669.42,381059.29,False,2024-04,15,Monday,False,-717.07,2024-01-20,2024-06-29,751750.89,80,162,0.4938
2024-04-09,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4816.85,5919.5318639202915,3860.7229853094955,2890.11,147.0,0.0,376486.27,386978.82,True,2024-04,15,Tuesday,False,1102.68,2024-01-20,2024-06-29,751750.89,81,162,0.5
2024-04-10,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4692.14,4412.71,2968.95,2815.28,125.1,1.0,381178.41,391391.53,False,2024-04,15,Wednesday,False,-279.43,2024-01-20,2024-06-29,751750.89,82,162,0.5062
2024-04-11,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4720.89,4666.44,2752.65,2832.53,155.0,0.0,385899.3,396057.97,False,2024-04,15,Thursday,False,-54.45,2024-01-20,2024-06-29,751750.89,83,162,0.5123
2024-04-12,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4317.38,4731.06,2952.67,2590.43,157.3,0.0,390216.68,400789.03,False,2024-04,15,Friday,False,413.68,2024-01-20,2024-06-29,751750.89,84,162,0.5185
2024-04-13,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4425.17,5132.99,3102.54,2655.1,121.0,1.0,394641.85,405922.02,False,2024-04,15,Saturday,True,707.82,2024-01-20,2024-06-29,751750.89,85,162,0.5247
2024-04-14,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4907.15,4408.84,2636.4,2944.29,157.9,0.0,399549.0,410330.86,False,2024-04,15,Sunday,True,-498.31,2024-01-20,2024-06-29,751750.89,86,162,0.5309
2024-04-15,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4597.59,4224.01,2861.38,2758.55,143.5,0.0,404146.59,414554.87,False,2024-04,16,Monday,False,-373.58,2024-01-20,2024-06-29,751750.89,87,162,0.537
2024-04-16,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4454.54,4891.32,2994.94,2672.72,169.9,2.0,408601.13,419446.19,False,2024-04,16,Tuesday,False,436.78,2024-01-20,2024-06-29,751750.89,88,162,0.5432
2024-04-17,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4954.1,4348.05,2528.02,2972.46,121.7,0.0,413555.23,423794.24,False,2024-04,16,Wednesday,False,-606.05,2024-01-20,2024-06-29,751750.89,89,162,0.5494
2024-04-18,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4711.22,4449.2,2933.8,2826.73,143.4,0.0,418266.45,428243.44,False,2024-04,16,Thursday,False,-262.02,2024-01-20,2024-06-29,751750.89,90,162,0.5556
2024-04-19,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4475.69,4404.5,3057.75,2685.42,126.4,0.0,422742.14,432647.94,False,2024-04,16,Friday,False,-71.19,2024-01-20,2024-06-29,751750.89,91,162,0.5617
2024-04-20,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4646.83,4225.91,2815.88,2788.1,133.8,0.0,427388.97,436873.85,False,2024-04,16,Saturday,True,-420.92,2024-01-20,2024-06-29,751750.89,92,162,0.5679
2024-04-21,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4768.57,4706.01,3159.56,2861.14,136.1,0.0,432157.54,441579.86,False,2024-04,16,Sunday,True,-62.56,2024-01-20,2024-06-29,751750.89,93,162,0.5741
2024-04-22,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4614.14,4932.59,3313.37,2768.48,144.5,0.0,436771.68,446512.45,False,2024-04,17,Monday,False,318.45,2024-01-20,2024-06-29,751750.89,94,162,0.5802
2024-04-23,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4806.5,5676.27,3817.38,2883.9,178.3,0.0,441578.18,452188.72,False,2024-04,17,Tuesday,False,869.77,2024-01-20,2024-06-29,751750.89,95,162,0.5864
2024-04-24,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4670.49,4929.74,2824.06,2802.29,127.7,0.0,446248.67,457118.46,False,2024-04,17,Wednesday,False,259.25,2024-01-20,2024-06-29,751750.89,96,162,0.5926
2024-04-25,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4258.23,4054.07,2545.89,2554.94,138.7,0.0,450506.9,461172.53,False,2024-04,17,Thursday,False,-204.16,2024-01-20,2024-06-29,751750.89,97,162,0.5988
2024-04-26,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4725.87,4599.7,2758.44,2835.52,163.2,0.0,455232.77,465772.23,False,2024-04,17,Friday,False,-126.17,2024-01-20,2024-06-29,751750.89,98,162,0.6049
2024-04-27,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4982.78,4452.81,3070.6,2989.67,167.4,0.0,460215.55,470225.04,False,2024-04,17,Saturday,True,-529.97,2024-01-20,2024-06-29,751750.89,99,162,0.6111
2024-04-28,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4549.78,5040.92,3003.9,2729.87,139.4,0.0,464765.33,475265.96,False,2024-04,17,Sunday,True,491.14,2024-01-20,2024-06-29,751750.89,100,162,0.6173
2024-04-29,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4919.93,5955.68,3901.82,2951.96,123.8,0.0,469685.26,481221.64,True,2024-04,18,Monday,False,1035.75,2024-01-20,2024-06-29,751750.89,101,162,0.6235
2024-04-30,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4551.8,5398.32,3063.59,2731.08,163.0,0.0,474237.06,486619.96,False,2024-04,18,Tuesday,False,846.52,2024-01-20,2024-06-29,751750.89,102,162,0.6296
2024-05-01,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4626.59,4329.09,2806.62,2775.96,165.2,0.0,478863.65,490949.05,False,2024-05,18,Wednesday,False,-297.5,2024-01-20,2024-06-29,751750.89,103,162,0.6358
2024-05-02,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4515.51,5058.94,3042.26,2709.31,169.1,0.0,483379.16,496007.99,False,2024-05,18,Thursday,False,543.43,2024-01-20,2024-06-29,751750.89,104,162,0.642
2024-05-03,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4471.58,4726.93,3013.72,2682.95,167.4,0.0,487850.74,500734.92,False,2024-05,18,Friday,False,255.35,2024-01-20,2024-06-29,751750.89,105,162,0.6481
2024-05-04,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4620.52,4913.11,2986.46,2772.31,142.4,0.0,492471.26,505648.03,False,2024-05,18,Saturday,True,292.59,2024-01-20,2024-06-29,751750.89,106,162,0.6543
2024-05-05,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4990.47,4572.98,2863.61,2994.28,130.6,0.0,497461.73,510221.01,False,2024-05,18,Sunday,True,-417.49,2024-01-20,2024-06-29,751750.89,107,162,0.6605
2024-05-06,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4803.99,4785.31,3018.49,2882.4,121.4,1.0,502265.72,515006.32,False,2024-05,19,Monday,False,-18.68,2024-01-20,2024-06-29,751750.89,108,162,0.6667
2024-05-07,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4094.82,4858.43,3387.57,2456.89,154.1,0.0,506360.54,519864.75,False,2024-05,19,Tuesday,False,763.61,2024-01-20,2024-06-29,751750.89,109,162,0.6728
2024-05-08,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4725.92,4651.82,2740.68,2835.55,167.4,0.0,511086.46,524516.57,False,2024-05,19,Wednesday,False,-74.1,2024-01-20,2024-06-29,751750.89,110,162,0.679
2024-05-09,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4671.39,4227.29,2558.38,2802.83,173.8,1.0,515757.85,528743.86,False,2024-05,19,Thursday,False,-444.1,2024-01-20,2024-06-29,751750.89,111,162,0.6852
2024-05-10,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4359.11,4977.02,3073.91,2615.47,145.8,0.0,520116.96,533720.88,False,2024-05,19,Friday,False,617.91,2024-01-20,2024-06-29,751750.89,112,162,0.6914
2024-05-11,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4650.36,4049.54,2788.23,2790.21,137.7,2.0,524767.32,537770.42,False,2024-05,19,Saturday,True,-600.82,2024-01-20,2024-06-29,751750.89,113,162,0.6975
2024-05-12,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4646.35,4146.79,2364.05,2787.81,150.7,0.0,529413.67,541917.21,False,2024-05,19,Sunday,True,-499.56,2024-01-20,2024-06-29,751750.89,114,162,0.7037
2024-05-13,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4286.22,4369.96,2728.47,2571.73,178.6,0.0,533699.89,546287.17,False,2024-05,20,Monday,False,83.74,2024-01-20,2024-06-29,751750.89,115,162,0.7099
2024-05-14,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4711.63,4987.29,2985.83,2826.98,130.8,0.0,538411.52,551274.46,False,2024-05,20,Tuesday,False,275.66,2024-01-20,2024-06-29,751750.89,116,162,0.716
2024-05-15,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4554.4,5628.33,3904.76,2732.64,129.5,0.0,542965.92,556902.79,False,2024-05,20,Wednesday,False,1073.93,2024-01-20,2024-06-29,751750.89,117,162,0.7222
2024-05-16,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4782.06,4772.33,2588.79,2869.23,145.1,0.0,547747.98,561675.12,False,2024-05,20,Thursday,False,-9.73,2024-01-20,2024-06-29,751750.89,118,162,0.7284
2024-05-17,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4557.9,4936.69,2727.98,2734.74,167.8,0.0,552305.88,566611.81,False,2024-05,20,Friday,False,378.79,2024-01-20,2024-06-29,751750.89,119,162,0.7346
2024-05-18,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,5041.97,4772.33,2494.58,3025.18,170.8,0.0,557347.85,571384.14,False,2024-05,20,Saturday,True,-269.64,2024-01-20,2024-06-29,751750.89,120,162,0.7407
2024-05-19,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4568.03,4612.8,2686.78,2740.82,125.6,0.0,561915.88,575996.94,False,2024-05,20,Sunday,True,44.77,2024-01-20,2024-06-29,751750.89,121,162,0.7469
2024-05-20,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4674.15,4959.25,2810.71,2804.49,140.6,0.0,566590.03,580956.19,False,2024-05,21,Monday,False,285.1,2024-01-20,2024-06-29,751750.89,122,162,0.7531
2024-05-21,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4698.52,4656.5,2770.27,2819.11,125.1,0.0,571288.55,585612.69,False,2024-05,21,Tuesday,False,-42.02,2024-01-20,2024-06-29,751750.89,123,162,0.7593
2024-05-22,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4738.99,5679.76,3727.25,2843.39,138.1,0.0,576027.54,591292.45,False,2024-05,21,Wednesday,False,940.77,2024-01-20,2024-06-29,751750.89,124,162,0.7654
2024-05-23,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4536.62,4599.07,3066.97,2721.97,153.4,0.0,580564.16,595891.52,False,2024-05,21,Thursday,False,62.45,2024-01-20,2024-06-29,751750.89,125,162,0.7716
2024-05-24,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4743.93,4713.49,2954.27,2846.36,160.7,0.0,585308.09,600605.01,False,2024-05,21,Friday,False,-30.44,2024-01-20,2024-06-29,751750.89,126,162,0.7778
2024-05-25,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4608.79,5440.38,3020.45,2765.27,131.2,1.0,589916.88,606045.39,False,2024-05,21,Saturday,True,831.59,2024-01-20,2024-06-29,751750.89,127,162,0.784
2024-05-26,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4705.61,4105.91,2612.87,2823.37,127.5,0.0,594622.49,610151.3,False,2024-05,21,Sunday,True,-599.7,2024-01-20,2024-06-29,751750.89,128,162,0.7901
2024-05-27,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4928.35,4829.33,3001.77,2957.01,164.1,0.0,599550.84,614980.63,False,2024-05,22,Monday,False,-99.02,2024-01-20,2024-06-29,751750.89,129,162,0.7963
2024-05-28,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4859.32,4883.71,3273.46,2915.59,165.5,0.0,604410.16,619864.34,False,2024-05,22,Tuesday,False,24.39,2024-01-20,2024-06-29,751750.89,130,162,0.8025
2024-05-29,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Go-Live,4253.93,5139.57,3240.89,2552.36,125.2,0.0,608664.09,625003.91,False,2024-05,22,Wednesday,False,885.64,2024-01-20,2024-06-29,751750.89,131,162,0.8086
2024-05-30,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Go-Live,4636.23,4392.6,2631.51,2781.74,143.2,0.0,613300.32,629396.51,False,2024-05,22,Thursday,False,-243.63,2024-01-20,2024-06-29,751750.89,132,162,0.8148
2024-05-31,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Go-Live,4509.49,5085.44,3077.29,2705.69,155.4,0.0,617809.81,634481.95,False,2024-05,22,Friday,False,575.95,2024-01-20,2024-06-29,751750.89,133,162,0.821
2024-06-01,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Go-Live,4149.97,5576.95,3680.96,2489.98,151.1,0.0,621959.78,640058.9,False,2024-06,22,Saturday,True,1426.98,2024-01-20,2024-06-29,751750.89,134,162,0.8272
2024-06-02,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Go-Live,4682.76,5493.87,3526.72,2809.65,139.1,0.0,626642.54,645552.77,False,2024-06,22,Sunday,True,811.11,2024-01-20,2024-06-29,751750.89,135,162,0.8333
2024-06-03,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Go-Live,4585.27,5222.36,3599.68,2751.16,166.6,0.0,631227.81,650775.13,False,2024-06,23,Monday,False,637.09,2024-01-20,2024-06-29,751750.89,136,162,0.8395
2024-06-04,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Go-Live,5245.45,4495.48,2838.85,3147.27,150.2,0.0,636473.26,655270.61,False,2024-06,23,Tuesday,False,-749.97,2024-01-20,2024-06-29,751750.89,137,162,0.8457
2024-06-05,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Go-Live,4747.06,4953.07,3109.19,2848.24,173.0,0.0,641220.32,660223.68,False,2024-06,23,Wednesday,False,206.01,2024-01-20,2024-06-29,751750.89,138,162,0.8519
2024-06-06,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Go-Live,4510.47,5598.06,3528.71,2706.28,177.3,0.0,645730.79,665821.74,False,2024-06,23,Thursday,False,1087.59,2024-01-20,2024-06-29,751750.89,139,162,0.858
2024-06-07,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Go-Live,5015.09,5249.65,3015.28,3009.05,157.2,0.0,650745.88,671071.39,False,2024-06,23,Friday,False,234.56,2024-01-20,2024-06-29,751750.89,140,162,0.8642
2024-06-08,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Go-Live,4277.24,4053.73,2637.21,2566.35,136.5,0.0,655023.12,675125.12,False,2024-06,23,Saturday,True,-223.51,2024-01-20,2024-06-29,751750.89,141,162,0.8704
2024-06-09,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Go-Live,4686.05,4993.58,3143.91,2811.63,131.7,0.0,659709.17,680118.7,False,2024-06,23,Sunday,True,307.53,2024-01-20,2024-06-29,751750.89,142,162,0.8765
2024-06-10,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Go-Live,4514.72,5149.57,2862.84,2708.83,124.4,0.0,664223.89,685268.27,False,2024-06,24,Monday,False,634.85,2024-01-20,2024-06-29,751750.89,143,162,0.8827
2024-06-11,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Go-Live,4644.11,4658.05,2959.49,2786.47,174.3,0.0,668868.0,689926.32,False,2024-06,24,Tuesday,False,13.94,2024-01-20,2024-06-29,751750.89,144,162,0.8889
2024-06-12,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Go-Live,4974.84,3970.42,2768.78,2984.91,143.2,0.0,673842.84,693896.74,False,2024-06,24,Wednesday,False,-1004.42,2024-01-20,2024-06-29,751750.89,145,162,0.8951
2024-06-13,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Go-Live,4645.81,4834.04,2709.73,2787.49,173.5,1.0,678488.65,698730.78,False,2024-06,24,Thursday,False,188.23,2024-01-20,2024-06-29,751750.89,146,162,0.9012
2024-06-14,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Monitoring,4611.74,5047.7,2822.84,2767.05,136.6,0.0,683100.39,703778.48,False,2024-06,24,Friday,False,435.96,2024-01-20,2024-06-29,751750.89,147,162,0.9074
2024-06-15,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Monitoring,4414.21,4480.32,2638.03,2648.53,174.8,0.0,687514.6,708258.8,False,2024-06,24,Saturday,True,66.11,2024-01-20,2024-06-29,751750.89,148,162,0.9136
2024-06-16,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Monitoring,4477.15,5224.97,2933.59,2686.29,134.0,0.0,691991.75,713483.77,False,2024-06,24,Sunday,True,747.82,2024-01-20,2024-06-29,751750.89,149,162,0.9198
2024-06-17,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Monitoring,4619.65,5096.58,2941.9,2771.79,172.2,0.0,696611.4,718580.35,False,2024-06,25,Monday,False,476.93,2024-01-20,2024-06-29,751750.89,150,162,0.9259
2024-06-18,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Monitoring,4650.85,5322.17,3065.29,2790.51,138.2,0.0,701262.25,723902.52,False,2024-06,25,Tuesday,False,671.32,2024-01-20,2024-06-29,751750.89,151,162,0.9321
2024-06-19,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Monitoring,4183.14,5640.93,3767.89,2509.88,128.4,0.0,705445.39,729543.45,True,2024-06,25,Wednesday,False,1457.79,2024-01-20,2024-06-29,751750.89,152,162,0.9383
2024-06-20,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Monitoring,4099.13,4678.74,3272.99,2459.48,160.0,0.0,709544.52,734222.19,False,2024-06,25,Thursday,False,579.61,2024-01-20,2024-06-29,751750.89,153,162,0.9444
2024-06-21,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Monitoring,4772.67,4708.53,3283.34,2863.6,161.4,0.0,714317.19,738930.72,False,2024-06,25,Friday,False,-64.14,2024-01-20,2024-06-29,751750.89,154,162,0.9506
2024-06-22,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Monitoring,4719.14,4705.5,3077.79,2831.48,178.6,0.0,719036.33,743636.22,False,2024-06,25,Saturday,True,-13.64,2024-01-20,2024-06-29,751750.89,155,162,0.9568
2024-06-23,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Monitoring,4572.6,5154.95,3213.01,2743.56,130.1,0.0,723608.93,748791.17,False,2024-06,25,Sunday,True,582.35,2024-01-20,2024-06-29,751750.89,156,162,0.963
2024-06-24,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Monitoring,4548.72,4323.02,2546.74,2729.23,160.2,0.0,728157.65,753114.19,False,2024-06,26,Monday,False,-225.7,2024-01-20,2024-06-29,751750.89,157,162,0.9691
2024-06-25,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Monitoring,4566.53,5186.59,3500.71,2739.92,159.2,0.0,732724.18,758300.78,False,2024-06,26,Tuesday,False,620.06,2024-01-20,2024-06-29,751750.89,158,162,0.9753
2024-06-26,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Monitoring,4990.31,5072.97,2909.16,2994.18,178.6,0.0,737714.49,763373.75,False,2024-06,26,Wednesday,False,82.66,2024-01-20,2024-06-29,751750.89,159,162,0.9815
2024-06-27,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Monitoring,4822.95,4773.87,3070.52,2893.77,122.3,0.0,742537.44,768147.62,False,2024-06,26,Thursday,False,-49.08,2024-01-20,2024-06-29,751750.89,160,162,0.9877
2024-06-28,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Monitoring,4900.78,4591.23,3021.29,2940.47,123.9,0.0,747438.22,772738.85,False,2024-06,26,Friday,False,-309.55,2024-01-20,2024-06-29,751750.89,161,162,0.9938
2024-06-29,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Monitoring,4312.67,4383.64,2737.1,2587.6,167.7,0.0,751750.89,777122.49,False,2024-06,26,Saturday,True,70.97,2024-01-20,2024-06-29,751750.89,162,162,1.0
2024-04-01,AMR-005,Amazon - Dallas FC,NORTH AMERICA,30,Planning,6231.4,5482.83,3743.76,3738.84,269.5,0.0,6231.4,5482.83,False,2024-04,14,Monday,False,-748.57,2024-04-01,2024-10-14,1222857.82,1,197,0.0051
2024-04-02,AMR-005,Amazon - Dallas FC,NORTH AMERICA,30,Planning,6633.2,6382.0,3977.85,3979.92,314.0,0.0,12864.6,11864.83,False,2024-04,14,Tuesday,False,-251.2,2024-04-01,2024-10-14,1222857.82,2,197,0.0102
2024-04-03,AMR-005,Amazon - Dallas FC,NORTH AMERICA,30,Planning,6423.73,5838.05,3714.09,3854.24,273.5,0.0,19288.33,17702.88,False,2024-04,14,Wednesday,False,-585.68,2024-04-01,2024-10-14,1222857.82,3,197,0.0152
2024-04-04,AMR-005,Amazon - Dallas FC,NORTH AMERICA,30,Planning,5920.14,5843.44,3313.93,3552.08,353.1,0.0,25208.47,23546.32,False,2024-04,14,Thursday,False,-76.7,2024-04-01,2024-10-14,1222857.82,4,197,0.0203
2024-04-05,AMR-005,Amazon - Dallas FC,NORTH AMERICA,30,Planning,6048.58,6288.07,4120.8,3629.15,324.9,0.0,31257.05,29834.39,False,2024-04,14,Friday,False,239.49,2024-04-01,2024-10-14,1222857.82,5,197,0.0254
2024-04-06,AMR-005,Amazon - Dallas FC,NORTH AMERICA,30,Planning,6078.2,6219.96,3957.84,3646.92,259.8,0.0,37335.25,36054.35,False,2024-04,14,Saturday,True,141.76,2024-04-01,2024-10-14,1222857.82,6,197,0.0305
2024-04-07,AMR-005,Amazon - Dallas FC,NORTH AMERICA,30,Planning,6169.36,6348.6,3528.65,3701.61,303.9,1.0,43504.61,42402.95,False,2024-04,14,Sunday,True,179.24,2024-04-01,2024-10-14,1222857.82,7,197,0.0355
2024-04-08,AMR-005,Amazon - Dallas FC,NORTH AMERICA,30,Planning,6595.41,5449.98,3148.48,3957.25,240.8,0.0,50100.02,47852.93,False,2024-04,15,Monday,False,-1145.43,2024-04-01,2024-10-14,1222857.82,8,197,0.0406
2024-04-09,AMR-005,Amazon - Dallas FC,NORTH AMERICA,30,Planning,6463.88,6303.99,3686.52,3878.33,279.1,0.0,56563.9,54156.92,False,2024-04,15,Tuesday,False,-159.89,2024-04-01,2024-10-14,1222857.82,9,197,0.0457
2024-04-10,AMR-005,Amazon - Dallas FC,NORTH AMERICA,30,Planning,6311.37,6033.85,3749.91,3786.82,321.1,0.0,62875.27,60190.77,False,2024-04,15,Wednesday,False,-277.52,2024-04-01,2024-10-14,1222857.82,10,197,0.0508
2024-04-11,AMR-005,Amazon - Dallas FC,NORTH AMERICA,30,Planning,6205.13,6759.5,4485.45,3723.08,245.6,0.0,69080.4,66950.27,False,2024-04,15,Thursday,False,554.37,2024-04-01,2024-10-14,1222857.82,11,197,0.0558
2024-04-12,AMR-005,Amazon - Dallas FC,NORTH AMERICA,30,Planning,6612.25,6479.96,4389.99,3967.35,242.2,0.0,75692.65,73430.23,False,2024-04,15,Friday,False,-132.29,2024-04-01,2024-10-14,1222857.82,12,197,0.0609
